id,followers_count,following_count,statuses_count,favourites_count,verified
u337419400,,,,,False
u5904392,,,,,False
u326229600,,,,,False
u754305135061323776,,,,,False
u2343754692,,,,,False
u555031989,,,,,False
u18068926,,,,,False
u719716521577086976,,,,,False
u189751101,,,,,False
u1180737645757919232,,,,,False
u1050630513969352704,,,,,False
u45786442,,,,,False
u980724858,,,,,False
u4167551,,,,,False
u357134227,,,,,False
u2845336479,,,,,False
u16555745,,,,,False
u1244747050580877321,,,,,False
u301988653,,,,,False
u17311856,,,,,False
u3182508300,,,,,False
u1007504472916951041,,,,,False
u612529540,,,,,False
u4709631,,,,,False
u4053901,,,,,False
u151332834,,,,,False
u185609402,,,,,False
u1006536272716976131,,,,,False
u927542176866697216,,,,,False
u753297307,,,,,False
u2766121704,,,,,False
u883049179576098817,,,,,False
u4025245038,,,,,False
u193935968,,,,,False
u3246429865,,,,,False
u414507560,,,,,False
u897535298246135808,,,,,False
u987597030154383362,,,,,False
u1926981150,,,,,False
u776927575587172352,,,,,False
u22756947,,,,,False
u1451046045782351873,,,,,False
u1439714890701316098,,,,,False
u1132532718070259713,,,,,False
u1432971673662283776,,,,,False
u1436291901163024386,,,,,False
u1362079892611989504,,,,,False
u955878933802700801,,,,,False
u1429778599062741007,,,,,False
u1405939251628457991,,,,,False
u818809011336253440,,,,,False
u1293919448252874752,,,,,False
u1214168772879085568,,,,,False
u1344636020436905984,,,,,False
u1425371461875863552,,,,,False
u1428805715737653250,,,,,False
u1326165428603920386,,,,,False
u1396122733289918470,,,,,False
u1433333615967019009,,,,,False
u1250110275052855307,,,,,False
u1375062591014375424,,,,,False
u1340013543228403712,,,,,False
u1182205215845634048,,,,,False
u1436318922459000865,,,,,False
u1413019474949808128,,,,,False
u1339965541403021314,,,,,False
u1407350466468626444,,,,,False
u1404437893934895109,,,,,False
u1381253599813103617,,,,,False
u1369800968959852545,,,,,False
u1283138903638249473,,,,,False
u1151184321593716736,,,,,False
u2375701765,,,,,False
u1155514905908432897,,,,,False
u1052289156460830721,,,,,False
u1363939919031320580,,,,,False
u1333310469977894912,,,,,False
u1270132291822641156,,,,,False
u1341734924106092546,,,,,False
u1318091323988168704,,,,,False
u1318214207255552000,,,,,False
u822099983667183616,,,,,False
u1292104535369043968,,,,,False
u1349642295893745665,,,,,False
u1330230292381097984,,,,,False
u1119998611859755009,,,,,False
u1355822000191787019,,,,,False
u1301616005110693890,,,,,False
u878294938168901632,,,,,False
u1269004092183130116,,,,,False
u1228245644072169473,,,,,False
u1355869771833745409,,,,,False
u1317037674272821248,,,,,False
u836021842343231488,,,,,False
u1253734729125371910,,,,,False
u1184540370786488320,,,,,False
u1306989651673088010,,,,,False
u1332940146895974400,,,,,False
u1215394849,,,,,False
u1321908124622725126,,,,,False
u1144551759127490562,,,,,False
u1344220412515905536,,,,,False
u1339592213592899585,,,,,False
u1205185348772302848,,,,,False
u1346719462855217152,,,,,False
u1339945543284436994,,,,,False
u1345869483215384577,,,,,False
u1329923173098418177,,,,,False
u914555509847490562,,,,,False
u1342136230377631746,,,,,False
u1325123321059401730,,,,,False
u1321402496800247808,,,,,False
u1299398744442576897,,,,,False
u1332050404092358659,,,,,False
u1213220406888263680,,,,,False
u1015676985475989505,,,,,False
u1339352944349761539,,,,,False
u1073534091092467713,,,,,False
u1332605214235516928,,,,,False
u1328059640865820674,,,,,False
u1296394216919138304,,,,,False
u1216302527882440704,,,,,False
u1328374615673106433,,,,,False
u1316376647365517312,,,,,False
u1333077203848925193,,,,,False
u1321898419531714560,,,,,False
u1234214965361422339,,,,,False
u1029609517326233600,,,,,False
u1277992126261932034,,,,,False
u1206950705124298753,,,,,False
u1249569770019516416,,,,,False
u1280802392934617089,,,,,False
u1567697521,,,,,False
u1228284640915378176,,,,,False
u869715633268719616,,,,,False
u1185500164984696832,,,,,False
u1213457548092686338,,,,,False
u1094314014228791298,,,,,False
u758331041723527170,,,,,False
u1242813488151625729,,,,,False
u2850407372,,,,,False
u1119329484249948160,,,,,False
u1192537905530458112,,,,,False
u973846528237490177,,,,,False
u1213756850589458432,,,,,False
u1068287977858707461,,,,,False
u1210920487687094273,,,,,False
u1118803370565951488,,,,,False
u1246527222644645888,,,,,False
u1132940601366683648,,,,,False
u1132590085671665664,,,,,False
u1198642496429084673,,,,,False
u1176113603797245952,,,,,False
u885151979659505664,,,,,False
u1121238665332756480,,,,,False
u1036670680031522816,,,,,False
u3279506719,,,,,False
u1247415209670688769,,,,,False
u1071428750217265152,,,,,False
u1120798862564909063,,,,,False
u1185957792055730176,,,,,False
u987283083723526144,,,,,False
u806998755476127745,,,,,False
u1151212340601401351,,,,,False
u1244398069787099149,,,,,False
u1235585337465991168,,,,,False
u1077986879126028288,,,,,False
u1187443682812858368,,,,,False
u867358232817303552,,,,,False
u1227132852858388480,,,,,False
u47148877,,,,,False
u1168162505039986688,,,,,False
u1113392139961012224,,,,,False
u1023679368890073088,,,,,False
u1056990756051865600,,,,,False
u613552206,,,,,True
u174223409,,,,,False
u1482909673,,,,,False
u19974744,,,,,False
u728091304324796420,,,,,False
u1209139863326527489,,,,,False
u3050287712,,,,,False
u793778228,,,,,True
u18774524,,,,,True
u2834511,,,,,True
u5715752,,,,,True
u18770504,,,,,True
u24870448,,,,,True
u9204502,,,,,True
u40227292,,,,,True
u19709133,,,,,True
u18047862,,,,,True
u114508061,,,,,True
u53081654,,,,,False
u71211711,,,,,False
u119810404,,,,,False
u51191582,,,,,True
u3064795323,,,,,True
u52544275,,,,,True
u15943222,,,,,True
u828623998921629696,,,,,True
u149299258,,,,,True
u38150247,,,,,True
u1976143068,,,,,True
u409486555,,,,,True
u22203756,,,,,True
u818910970567344128,,,,,True
u818876014390603776,,,,,False
u39344374,,,,,True
u105554801,,,,,True
u234343491,,,,,True
u24158261,,,,,True
u378693834,,,,,True
u1538354196,,,,,False
u2757033081,,,,,False
u913453884,,,,,False
u8724992,,,,,True
u777611320598392837,,,,,False
u122104353,,,,,True
u6027992,,,,,True
u317373303,,,,,True
u87984807,,,,,True
u212332850,,,,,True
u264200572,,,,,True
u349714440,,,,,True
u323319539,,,,,True
u102323621,,,,,True
u114894699,,,,,True
u24043036,,,,,False
u2467791,,,,,True
u16153562,,,,,True
u7309052,,,,,True
u19546277,,,,,True
u3197921,,,,,True
u18019316,,,,,True
u104237736,,,,,True
u69620713,,,,,True
u5734902,,,,,True
u33584794,,,,,True
u65727873,,,,,False
u18503906,,,,,False
u18318677,,,,,False
u18298415,,,,,False
u1658157708,,,,,False
u15403341,,,,,False
u259716070,,,,,False
u113963,,,,,True
u533627349,,,,,False
u376825877,,,,,True
u838673862,,,,,True
u937761753357676544,,,,,False
u68639853,,,,,True
u4850635303,,,,,False
u2573880420,,,,,True
u371242695,,,,,False
u1238041170661408770,,,,,False
u705796822657159168,,,,,False
u14156160,,,,,False
u87986951,,,,,False
u386507874,,,,,False
u554757992,,,,,False
u117742529,,,,,False
u18027886,,,,,False
u1133174126,,,,,False
u959052810456371200,,,,,False
u2833321760,,,,,False
u1953564164,,,,,False
u131583978,,,,,False
u1128194109766639616,,,,,False
u726990397713469440,,,,,False
u181468096,,,,,False
u210687960,,,,,False
u463939612,,,,,False
u809336237194706944,,,,,False
u2180077237,,,,,False
u297472362,,,,,False
u1090395548144680960,,,,,False
u797862979,,,,,False
u39383125,,,,,True
u1004035954632372224,,,,,False
u9264352,,,,,False
u89444089,,,,,False
u54904441,,,,,False
u5310852,,,,,False
u5643382,,,,,False
u2940855469,,,,,False
u897814006269960193,,,,,False
u883337011930644480,,,,,False
u264813486,,,,,False
u107406778,,,,,False
u15860240,,,,,False
u20364161,,,,,False
u3180341,,,,,False
u2534045701,,,,,False
u14407731,,,,,False
u920489301690814464,,,,,False
u1185290384634601472,,,,,False
u1158917863538745344,,,,,False
u1119265751880175617,,,,,False
u1025537796931387392,,,,,False
u4040664734,,,,,False
u4632694243,,,,,False
u856584019101720576,,,,,False
u2944185287,,,,,False
u3246029023,,,,,False
u164539611,,,,,False
u765289080875876354,,,,,False
u102886933,,,,,False
u834685564490092544,,,,,False
u273681759,,,,,False
u4824088992,,,,,False
u163097310,,,,,False
u123553595,,,,,False
u25099441,,,,,False
u173723151,,,,,False
u999256769175015425,,,,,False
u122338233,,,,,False
u276478540,,,,,False
u35763370,,,,,False
u327656922,,,,,False
u47281536,,,,,False
u383142451,,,,,False
u427287247,,,,,False
u2694441138,,,,,False
u107033612,,,,,False
u742895102499033089,,,,,False
u101191828,,,,,False
u116875057,,,,,False
u55931716,,,,,False
u3520241,,,,,False
u4135891,,,,,False
u15170178,,,,,False
u2560569758,,,,,False
u14097633,,,,,False
u274331049,,,,,True
u5803802,,,,,False
u480252402,,,,,False
u17589452,,,,,False
u70090278,,,,,False
u907432185572896769,,,,,False
u4527505582,,,,,False
u14800280,,,,,False
u152811475,,,,,False
u3138207780,,,,,False
u94093032,,,,,False
u3933721,,,,,False
u32834433,,,,,False
u2439889542,,,,,False
u1967601206,,,,,True
u726190134127824896,,,,,False
u1357286708,,,,,False
u105172742,,,,,False
u82564066,,,,,False
u167140968,,,,,False
u19731100,,,,,False
u22742048,,,,,False
u1123330975,,,,,False
u19041500,,,,,False
u1872399366,,,,,True
u14211984,,,,,False
u386170457,,,,,False
u1138959692,,,,,True
u290900886,,,,,True
u316869223,,,,,False
u18055613,,,,,True
u126226388,,,,,False
u3377917289,,,,,False
u282165404,,,,,False
u244851964,,,,,False
u3311798414,,,,,False
u2396901258,,,,,False
u2548436310,,,,,False
u2685260780,,,,,False
u2496849162,,,,,False
u4883956093,,,,,False
u91985735,,,,,True
u18080585,,,,,True
u16820641,,,,,False
u38971803,,,,,False
u1117573164,,,,,True
u28835645,,,,,False
u132051240,,,,,False
u1551361069,,,,,False
u224379103,,,,,False
u2827342884,,,,,True
u17712257,,,,,False
u2167369261,,,,,False
u201130645,,,,,False
u1562518867,,,,,True
u31137589,,,,,True
u16450071,,,,,False
u167169119,,,,,False
u11272022,,,,,False
u14335957,,,,,True
u288500051,,,,,False
u16134540,,,,,True
u774876572176179200,,,,,False
u71477355,,,,,False
u2800056781,,,,,False
u1120883004,,,,,False
u3295117879,,,,,False
u801289362344394753,,,,,False
u108852753,,,,,False
u3322165021,,,,,False
u1047163419936227328,,,,,False
u912319702403129344,,,,,False
u145083238,,,,,False
u4753373184,,,,,False
u15132384,,,,,False
u728890523205799936,,,,,False
u989759439329636352,,,,,False
u286015635,,,,,False
u799532698733838336,,,,,False
u286106104,,,,,True
u1334795762,,,,,False
u53587568,,,,,False
u14663651,,,,,False
u230634636,,,,,False
u19481285,,,,,False
u43191648,,,,,False
u1005395495949406208,,,,,False
u100184465,,,,,False
u350800734,,,,,False
u498601239,,,,,True
u148217846,,,,,False
u2932664828,,,,,False
u65667244,,,,,False
u275988888,,,,,False
u126257201,,,,,False
u198245844,,,,,False
u328055905,,,,,False
u3196118028,,,,,False
u126650743,,,,,False
u188309022,,,,,False
u3836261,,,,,False
u88422742,,,,,False
u749291205972733952,,,,,False
u769157079177138180,,,,,False
u4689519440,,,,,False
u35909235,,,,,False
u13602752,,,,,False
u4659778392,,,,,False
u1869157838,,,,,False
u87358880,,,,,False
u3045130141,,,,,False
u828961970556506113,,,,,False
u118442370,,,,,False
u1082585659,,,,,False
u69084776,,,,,False
u4861206548,,,,,False
u3195818664,,,,,False
u114689411,,,,,False
u16560540,,,,,False
u11764182,,,,,False
u136265076,,,,,False
u745937650389909506,,,,,False
u17754352,,,,,False
u163425786,,,,,False
u5978352,,,,,False
u14844842,,,,,False
u106934905,,,,,False
u14656104,,,,,False
u949438177,,,,,False
u265977907,,,,,False
u187122753,,,,,False
u16331213,,,,,False
u94100507,,,,,False
u310870197,,,,,False
u66270535,,,,,False
u813051000,,,,,False
u82888635,,,,,False
u4027691,,,,,False
u14842736,,,,,False
u193274302,,,,,False
u58447675,,,,,False
u60320929,,,,,False
u5596942,,,,,False
u11448352,,,,,False
u2195153192,,,,,False
u79653056,,,,,False
u5335922,,,,,False
u3300284107,,,,,False
u27636571,,,,,False
u17916105,,,,,False
u36610603,,,,,False
u432456879,,,,,False
u104494091,,,,,False
u263949843,,,,,False
u48727291,,,,,False
u14459551,,,,,False
u28894757,,,,,False
u73090248,,,,,False
u108003162,,,,,False
u377141433,,,,,False
u139110796,,,,,False
u94515934,,,,,False
u59962128,,,,,False
u3598791,,,,,False
u279314644,,,,,False
u14749606,,,,,True
u54912037,,,,,False
u103281527,,,,,True
u27201512,,,,,True
u9007302,,,,,False
u1304123309701902337,,,,,False
u995372312319930368,,,,,False
u1422885298845978627,,,,,False
u1315116356556271616,,,,,False
u1428029288771620868,,,,,False
u1216419808415272961,,,,,False
u1430987924653420552,,,,,False
u1307650939797540864,,,,,False
u1339890108846227458,,,,,False
u1387267803359678464,,,,,False
u1380242750621298692,,,,,False
u1282670189482512384,,,,,False
u1056709932798623744,,,,,False
u1199835095378669571,,,,,False
u824295621087600642,,,,,False
u1205551836960317441,,,,,False
u1410214234991075332,,,,,False
u1437277645637570563,,,,,False
u1183981839242936326,,,,,False
u1410863906675998722,,,,,False
u1194633057573060615,,,,,False
u884520707442569216,,,,,False
u1357059241882882049,,,,,False
u1338433679497039872,,,,,False
u1350462494708555777,,,,,False
u1300724090110537730,,,,,False
u1411616120361172995,,,,,False
u1103510455,,,,,True
u1381868445902512130,,,,,False
u1274674169012203527,,,,,False
u1125499323326840833,,,,,False
u1368541204896485381,,,,,False
u1315440046829457410,,,,,False
u1300403945471344642,,,,,False
u1264283892032438273,,,,,False
u1265214603568599041,,,,,False
u1407003388513034240,,,,,False
u947870919904636928,,,,,False
u879637173615644672,,,,,False
u1463074526804131840,,,,,False
u1352154519052935169,,,,,False
u878040664726011905,,,,,False
u1412501563692695557,,,,,False
u4884070793,,,,,False
u1347589130419662848,,,,,False
u1274250410224693248,,,,,False
u1314261454414139394,,,,,False
u1321047004634464261,,,,,False
u1112293002540650503,,,,,False
u1337821075875500036,,,,,False
u1402624792537276416,,,,,False
u1345364281903050754,,,,,False
u1338120445615337475,,,,,False
u1217277257879904257,,,,,False
u1246568591052419072,,,,,False
u1354386893740384257,,,,,False
u1460559758684008450,,,,,False
u1447952364539895808,,,,,False
u1288173081253617665,,,,,False
u2873555291,,,,,False
u1350541586132840455,,,,,False
u1315402696820752385,,,,,False
u1247665106449727489,,,,,False
u1350527290267103232,,,,,False
u752932262081990656,,,,,False
u1316051704543051776,,,,,False
u1442714736898961413,,,,,False
u518584786,,,,,False
u956888370,,,,,True
u116573112,,,,,False
u1374207075413200898,,,,,False
u2708014716,,,,,False
u1011673359254478848,,,,,False
u1359827199654821890,,,,,False
u748126879,,,,,False
u1068338197837619200,,,,,False
u1364257713480364032,,,,,False
u820003056,,,,,True
u1383242276810280961,,,,,False
u857398051,,,,,False
u898474385140576256,,,,,False
u1069507740,,,,,False
u1136508336617091072,,,,,False
u1347048129187569665,,,,,False
u749658195526815744,,,,,False
u808068833613414400,,,,,False
u891391903,,,,,True
u963330872689807360,,,,,False
u1063889977392586752,,,,,False
u176228082,,,,,False
u846137120209190912,,,,,True
u3301882437,,,,,False
u24180861,,,,,True
u780567908283846656,,,,,False
u1129623993269379073,,,,,False
u223364295,,,,,True
u3118829234,,,,,False
u19031819,,,,,True
u920147916114685952,,,,,False
u894537112225067008,,,,,True
u335141638,,,,,True
u1409798257,,,,,True
u2334512809,,,,,False
u822517901294845953,,,,,False
u75974281,,,,,True
u15112070,,,,,True
u469478156,,,,,True
u125619366,,,,,False
u2493431251,,,,,True
u522232927,,,,,True
u19869102,,,,,True
u840247813728428033,,,,,False
u1157813940,,,,,True
u159764278,,,,,True
u15166316,,,,,True
u112962217,,,,,True
u3104206934,,,,,True
u517077573,,,,,True
u2670449197,,,,,True
u4295697684,,,,,True
u1472748025,,,,,True
u226105842,,,,,True
u612750924,,,,,True
u19595532,,,,,True
u871686942,,,,,True
u283441072,,,,,True
u3403152539,,,,,True
u311078528,,,,,True
u18354997,,,,,True
u78194111,,,,,True
u1550520115,,,,,True
u860237030,,,,,True
u2896133171,,,,,False
u197645733,,,,,False
u1333757595031642115,,,,,False
u380684683,,,,,False
u132647934,,,,,False
u124870024,,,,,False
u177993199,,,,,False
u953639717848961025,,,,,False
u2743417297,,,,,False
u110550041,,,,,False
u225542451,,,,,False
u219603769,,,,,False
u236417313,,,,,True
u304429929,,,,,False
u1056136180931145728,,,,,False
u1036623396086407170,,,,,False
u1930727018,,,,,False
u29032586,,,,,True
u182101428,,,,,True
u1150480310380847104,,,,,True
u81136269,,,,,True
u3437929966,,,,,False
u256665334,,,,,True
u772984850,,,,,False
u633859170,,,,,False
u338310429,,,,,False
u29534204,,,,,True
u175292337,,,,,True
u3081403055,,,,,False
u1364653237,,,,,False
u555856060,,,,,False
u1860243234,,,,,False
u101770339,,,,,False
u1670366851,,,,,True
u224609329,,,,,True
u989527526484660224,,,,,True
u297502348,,,,,False
u4823705386,,,,,False
u293421226,,,,,True
u1248895223146713091,,,,,False
u2260816822,,,,,False
u1359280578114293761,,,,,False
u1029716535605116928,,,,,True
u2189742522,,,,,True
u4060778242,,,,,False
u787086385,,,,,False
u929092098,,,,,True
u1268518472331526145,,,,,False
u564490853,,,,,False
u119519642,,,,,False
u248670810,,,,,False
u620086556,,,,,False
u923184361196937217,,,,,True
u968484544545476608,,,,,False
u4927796391,,,,,False
u305614939,,,,,False
u20309837,,,,,False
u3297992574,,,,,False
u2731204826,,,,,False
u1060577549384851457,,,,,True
u335419621,,,,,False
u2815508416,,,,,False
u4316593949,,,,,False
u541136693,,,,,True
u105197819,,,,,False
u145589194,,,,,False
u2255375424,,,,,False
u1318295681535270912,,,,,False
u84873971,,,,,True
u17271664,,,,,False
u34002725,,,,,False
u874529792770670592,,,,,False
u153519288,,,,,False
u1267024877019639808,,,,,False
u1219283935865266178,,,,,True
u1368141933114257409,,,,,False
u181233011,,,,,True
u14700316,,,,,True
u89785537,,,,,True
u2943808357,,,,,True
u778187008455876609,,,,,True
u1397072409946120197,,,,,False
u566401400,,,,,False
u102005626,,,,,False
u861184801,,,,,True
u110793156,,,,,False
u3214542081,,,,,True
u1365287476663828480,,,,,True
u2824412862,,,,,False
u1170998484029399040,,,,,False
u53398275,,,,,False
u1194578473601437697,,,,,True
u1149309861534081026,,,,,False
u1160172843683987457,,,,,False
u49719781,,,,,False
u23476681,,,,,False
u502227905,,,,,False
u989219317618282496,,,,,False
u3751450582,,,,,True
u886835196535984128,,,,,False
u1114174052724244480,,,,,False
u86390762,,,,,True
u16228337,,,,,True
u62457660,,,,,False
u81161411,,,,,True
u813758342078361605,,,,,False
u744373541966123008,,,,,False
u1296398510649204736,,,,,False
u90379972,,,,,False
u872737817167892480,,,,,False
u1289362482,,,,,True
u392615600,,,,,False
u217455650,,,,,False
u758707343555235840,,,,,False
u3395572876,,,,,True
u710456040,,,,,False
u1003558398,,,,,True
u796241086960271360,,,,,False
u1311606195938119686,,,,,False
u913447502,,,,,False
u4128420672,,,,,True
u218436831,,,,,False
u18716527,,,,,False
u18456789,,,,,False
u74951679,,,,,True
u393548694,,,,,False
u290061912,,,,,True
u6134882,,,,,True
u8720562,,,,,True
u61020403,,,,,True
u1083755704605917184,,,,,False
u1560635918,,,,,False
u76004287,,,,,True
u951819343326826497,,,,,False
u984811654272684032,,,,,False
u2335889202,,,,,False
u839091758575333377,,,,,False
u817442499551756288,,,,,True
u2160921589,,,,,False
u60838833,,,,,False
u3393618425,,,,,False
u732649152807469056,,,,,False
u15822295,,,,,True
u1947301,,,,,True
u67015304,,,,,True
u99620272,,,,,True
u74684634,,,,,True
u786522769,,,,,True
u23818581,,,,,True
u19019580,,,,,False
u20473084,,,,,True
u1894231788,,,,,False
u296746407,,,,,False
u2150994582,,,,,True
u1335927636166586368,,,,,False
u998165962712023040,,,,,False
u2798836581,,,,,True
u48903,,,,,False
u472177521,,,,,True
u2494602991,,,,,False
u86301869,,,,,False
u24006034,,,,,True
u2814837002,,,,,False
u765187661996883968,,,,,True
u1271793605317984256,,,,,False
u74795958,,,,,False
u56665846,,,,,False
u1149753717564088322,,,,,True
u951417120012820480,,,,,False
u77225716,,,,,True
u1243851643,,,,,False
u245841182,,,,,False
u714249878,,,,,False
u1687132178,,,,,False
u185408277,,,,,True
u55914675,,,,,True
u832494223006040064,,,,,False
u248726341,,,,,False
u2499398326,,,,,False
u969173723457695744,,,,,False
u89277010,,,,,True
u4816,,,,,True
u15028398,,,,,True
u826410025606402048,,,,,False
u596377986,,,,,True
u4340555177,,,,,False
u57142324,,,,,False
u20982910,,,,,True
u1366981790,,,,,True
u911167294365192192,,,,,False
u822812746362351616,,,,,False
u743405148240773120,,,,,True
u1494034783,,,,,True
u66968296,,,,,False
u311898611,,,,,False
u84729044,,,,,True
u23187207,,,,,False
u3232960847,,,,,False
u15243812,,,,,True
u91134100,,,,,True
u17142064,,,,,True
u34609354,,,,,False
u465416612,,,,,True
u96955327,,,,,True
u333956600,,,,,False
u16935292,,,,,True
u189376144,,,,,True
u606776750,,,,,True
u2916305152,,,,,True
u170254080,,,,,True
u22020347,,,,,True
u2695143194,,,,,False
u931932244062679041,,,,,False
u839225654172401664,,,,,False
u1019318197177155584,,,,,False
u1391337521733423105,,,,,False
u1303331723728556035,,,,,False
u478805886,,,,,False
u1245077804426952704,,,,,False
u785618379201654784,,,,,False
u82323198,,,,,False
u28131948,,,,,False
u902085689495261185,,,,,False
u468741166,,,,,True
u3106354903,,,,,False
u1278338296184102920,,,,,False
u955017329863221248,,,,,False
u1319991828,,,,,False
u3097519864,,,,,False
u1147210444186083329,,,,,False
u1389099271530565635,,,,,False
u57277055,,,,,False
u4634012489,,,,,False
u1297901192639467521,,,,,False
u6220742,,,,,False
u3749116633,,,,,False
u755674616673296388,,,,,False
u974155542515068928,,,,,False
u2415964272,,,,,False
u4670688348,,,,,False
u1138427024345714688,,,,,False
u22940219,,,,,True
u853217257677234177,,,,,False
u935863702993195008,,,,,False
u1288440252642684928,,,,,False
u4539719894,,,,,False
u1097101342525419525,,,,,False
u1067218780806307841,,,,,True
u837341223694249984,,,,,False
u2177132526,,,,,False
u899808516461940737,,,,,False
u2780160717,,,,,False
u16663249,,,,,False
u66648284,,,,,False
u1212806053907185664,,,,,False
u381678556,,,,,True
u221514083,,,,,True
u142466307,,,,,False
u225921757,,,,,True
u1322693567765237761,,,,,True
u620571475,,,,,True
u149681153,,,,,False
u18379614,,,,,True
u2438831503,,,,,True
u19553409,,,,,True
u969221141347913734,,,,,False
u1326005070,,,,,True
u1108472017144201216,,,,,True
u1196441152486072320,,,,,True
u15912890,,,,,True
u18005085,,,,,True
u3367969618,,,,,True
u3530404094,,,,,False
u130684893,,,,,True
u3195591187,,,,,True
u523248016,,,,,False
u264361128,,,,,True
u45676731,,,,,True
u47293791,,,,,True
u339219479,,,,,True
u778763106289758208,,,,,True
u861401791,,,,,False
u384910109,,,,,True
u47451717,,,,,False
u166751745,,,,,True
u432895323,,,,,True
u19739126,,,,,True
u1088161686027145216,,,,,False
u489901134,,,,,False
u376453771,,,,,True
u138182116,,,,,True
u457984599,,,,,True
u1209936918,,,,,True
u17995040,,,,,True
u18247062,,,,,True
u7702542,,,,,True
u468646961,,,,,True
u111778335,,,,,True
u491719838,,,,,True
u171632862,,,,,True
u25202268,,,,,True
u2750127259,,,,,True
u54412900,,,,,True
u963480595,,,,,True
u18166778,,,,,True
u2908170952,,,,,True
u232901331,,,,,True
u21536398,,,,,True
u911780719,,,,,True
u142339174,,,,,True
u245963716,,,,,True
u2417586104,,,,,True
u196168350,,,,,True
u919954735226073094,,,,,False
u18266688,,,,,True
u292929271,,,,,True
u2779389582,,,,,True
u259001548,,,,,True
u2353605901,,,,,True
u823367015830323201,,,,,False
u14529929,,,,,True
u5509762,,,,,True
u20776147,,,,,True
u85985754,,,,,True
u2097571,,,,,True
u1710705968,,,,,False
u10774652,,,,,True
u14669951,,,,,False
u20713061,,,,,True
u9300262,,,,,True
u16537989,,,,,True
u822215673812119553,,,,,True
u818927131883356161,,,,,False
u120295432,,,,,True
u36528126,,,,,True
u27915028,,,,,False
u24578794,,,,,True
u19737700,,,,,True
u65691824,,,,,True
u52136185,,,,,True
u4121225056,,,,,True
u71627462,,,,,True
u2448135692,,,,,True
u2332354080,,,,,True
u471672239,,,,,True
u75541946,,,,,True
u25413556,,,,,True
u1084375028,,,,,True
u58120509,,,,,True
u30244119,,,,,False
u42670638,,,,,True
u119099353,,,,,True
u272395158,,,,,False
u15874918,,,,,True
u28033140,,,,,True
u2330590446,,,,,True
u16032925,,,,,True
u138809881,,,,,True
u28587919,,,,,True
u49140008,,,,,True
u47722134,,,,,True
u312800783,,,,,True
u76543481,,,,,True
u38495835,,,,,True
u219540733,,,,,True
u31058145,,,,,True
u426802833,,,,,True
u246500501,,,,,True
u37764422,,,,,True
u43277789,,,,,True
u82447359,,,,,True
u25429371,,,,,True
u33550291,,,,,True
u23233038,,,,,False
u48459553,,,,,True
u9229672,,,,,True
u43919633,,,,,True
u16072676,,,,,True
u29465136,,,,,True
u15513604,,,,,True
u19740592,,,,,True
u18950931,,,,,True
u41587384,,,,,True
u91882544,,,,,True
u78523300,,,,,True
u7744592,,,,,True
u16869718,,,,,True
u14268812,,,,,True
u15160884,,,,,True
u17872692,,,,,False
u11856932,,,,,True
u220081296,,,,,True
u2176738226,,,,,True
u29515247,,,,,True
u21790160,,,,,True
u153474021,,,,,True
u114796408,,,,,True
u1156866230,,,,,True
u22633584,,,,,True
u18647765,,,,,True
u108471631,,,,,True
u56561449,,,,,True
u1383097530,,,,,True
u1426147146,,,,,False
u118845216,,,,,False
u17393196,,,,,True
u23560015,,,,,True
u173999134,,,,,True
u350426737,,,,,True
u64496398,,,,,True
u18916432,,,,,True
u22509548,,,,,True
u22055226,,,,,True
u17800215,,,,,True
u15745368,,,,,True
u237403203,,,,,True
u88784440,,,,,True
u1180379185,,,,,True
u1074480192,,,,,True
u50055701,,,,,True
u23022687,,,,,True
u18906561,,,,,True
u22703645,,,,,True
u47739450,,,,,True
u69773058,,,,,True
u49457533,,,,,True
u112047805,,,,,True
u281610530,,,,,True
u46681100,,,,,True
u581999965,,,,,True
u33276161,,,,,True
u31540671,,,,,True
u7713202,,,,,True
u90480218,,,,,True
u19805496,,,,,True
u237348797,,,,,True
u334715818,,,,,True
u50769180,,,,,True
u166990746,,,,,True
u21010214,,,,,True
u41634520,,,,,True
u26487169,,,,,True
u223970563,,,,,True
u39308549,,,,,True
u16157855,,,,,True
u48029066,,,,,True
u16187637,,,,,True
u18805644,,,,,True
u48861486,,,,,True
u3390731,,,,,True
u144569635,,,,,True
u396704627,,,,,True
u213634439,,,,,True
u15751083,,,,,True
u68198046,,,,,False
u23970171,,,,,True
u29216764,,,,,True
u168541923,,,,,True
u114547989,,,,,True
u18853583,,,,,True
u17660116,,,,,False
u16442457,,,,,True
u27386099,,,,,True
u7841652,,,,,True
u19091173,,,,,True
u26053643,,,,,True
u6480682,,,,,True
u18228898,,,,,True
u91390383,,,,,True
u460485003,,,,,True
u27825390,,,,,True
u20196258,,,,,True
u258900199,,,,,True
u19726613,,,,,True
u72198806,,,,,True
u14839147,,,,,True
u28628850,,,,,True
u249228661,,,,,False
u7259302,,,,,True
u18646108,,,,,True
u14335880,,,,,True
u15416505,,,,,True
u228747444,,,,,True
u48410093,,,,,True
u71876190,,,,,True
u25101996,,,,,True
u330919029,,,,,False
u28991169,,,,,True
u284602545,,,,,True
u288452305,,,,,True
u16031927,,,,,True
u269852626,,,,,True
u120153772,,,,,True
u19877186,,,,,True
u18583722,,,,,True
u19329393,,,,,True
u15227791,,,,,True
u20109973,,,,,True
u33514869,,,,,False
u21258337,,,,,True
u29546945,,,,,True
